Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fi.scheduling.json	16331	-	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0	0	64	44	0	0	0	2	0	0
fsh-generated/resources/Patient-example-patient.json	1299	3	0	0	0	1	0	0	0	824	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-multiple-identifiers.json	504	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Slot-123456789.json	889	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-089c6932-3bcd-4a0e-9997-92aa11b3f8db.json	1411	4	0	0	0	0	0	5	0	19	0	0	1	0	0	0	0	0	0	0	28	987	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-37cbcf84-ec38-4889-ae3c-877bace9bb84.json	1111	2	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	27	142	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-3893dc5d-c30c-4781-b6ce-2af953c9ce8d.json	953	3	0	0	0	0	0	29	0	15	0	0	0	0	0	0	0	1	0	0	108	333	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-64cde6f0-1939-4309-bd9f-1a088e197844.json	1701	2	0	0	0	0	0	52	0	14	0	0	0	0	0	0	0	1	0	0	161	388	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-85f7bc26-0ac2-481f-a02a-bc9e26baa7b1.json	1414	2	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	27	69	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-8b17badd-a643-46bc-a33e-305dd1625f30.json	1389	2	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	33	58	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-AdditionalInformationURLExtension.json	1484	2	1	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	28	61	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AppointmentMutabilityExtension.json	3298	2	0	0	0	0	0	13	0	25	0	0	0	0	0	0	0	1	0	0	73	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CareGuaranteeExtension.json	1459	2	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	29	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CareplanIdentifierExtension.json	1828	2	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	0	0	48	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CustomerJourneyExtension.json	3353	2	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	79	151	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-FinnishAppointmentPatient.json	3691	3	0	0	0	0	0	28	0	13	0	0	0	0	0	0	0	1	0	0	197	363	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-FinnishAppointmentSchedule.json	648	2	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	46	115	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-FinnishAppointmentSlot.json	1751	2	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	1	0	0	118	195	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-FinnishSchedulingAppointment.json	19955	3	0	0	0	0	0	63	0	28	0	0	0	0	0	0	0	2	0	0	382	531	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-FinnishSchedulingHealthcareService.json	2036	2	0	0	0	0	0	19	0	10	0	0	0	0	0	0	0	1	0	0	154	283	0	0	0	3	0	0
