Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fi.base.json	53372	-	0	0	0	0	0	0	5	184	0	0	0	0	0	0	0	1	0	0	402	170	0	0	1	11	0	1
fsh-generated/resources/Appointment-appointment-general-practitioner.json	2340	9	0	0	0	0	0	0	1	118	0	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fi-base-security-label-cs.json	618	2	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	15	4314	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-1.json	1915	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	25	22	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-2.json	2602	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-3.json	2205	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	27	22	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-child-encounter-2.json	741	3	1	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-child-encounter.json	901	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-palvelutapahtuma.json	706	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-visit.json	686	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-ward-encounter.json	882	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	17	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-id-for-episode-1.json	293	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0
fsh-generated/resources/HealthcareService-healthcareService-example.json	1364	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	24	0	0	0	0	0	0
fsh-generated/resources/Immunization-ImmunizationVaccinationExample.json	2340	5	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0
fsh-generated/resources/Location-LocationExample.json	559	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/Location-id-for-bed-3.json	415	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-medication-statement-insulin.json	789	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1306.json	439	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	21	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1314.json	959	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.8286189.10.100012.json	844	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	1
fsh-generated/resources/Patient-patient-of-municipality.json	1394	4	0	0	1	0	0	0	1	1081	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	1	0
fsh-generated/resources/Patient-patient-with-turvakielto.json	1130	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-licensed-physician.json	2615	6	0	0	0	0	0	0	0	997	0	0	0	0	0	0	0	0	0	0	26	22	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleGP.json	1474	4	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	0	0	0
fsh-generated/resources/Procedure-ColonBiopsy.json	900	4	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureColotomy.json	950	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-individual.json	1342	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-occupational-healthcare.json	1351	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-public-healthcare.json	1371	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example-2.json	2878	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	15	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example.json	2609	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	16	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-1.json	2079	5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	15	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-2.json	1130	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/Schedule-ScheduleExample.json	982	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0
fsh-generated/resources/Slot-FreeSlot.json	1074	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-categorization-of-accident.json	1608	4	0	0	0	0	0	28	1	32	0	0	0	0	0	0	0	0	0	0	79	1462	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-condition-cause-of-adverse-effect.json	1586	4	0	0	0	0	0	21	0	18	0	0	0	0	0	0	0	0	0	0	79	371	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-caused-by-medication.json	1572	4	0	0	0	0	0	27	0	17	0	0	0	0	0	0	0	0	0	0	77	280	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-endocrinological-disorder.json	1474	3	0	0	0	0	0	27	0	18	0	0	0	0	0	0	0	1	0	0	77	225	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-external-cause.json	1433	4	0	0	0	0	0	24	0	18	0	0	0	0	0	0	0	0	0	0	80	219	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-condition-permanence.json	1622	4	1	0	0	0	0	45	0	34	0	0	0	0	0	0	0	0	0	0	125	408	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-condition-physical-excercise.json	1780	5	0	0	0	0	0	47	0	34	0	0	0	0	0	0	0	0	0	0	124	291	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-condition-primary.json	1689	4	0	0	0	0	0	47	0	33	0	0	0	0	0	0	0	0	0	0	135	253	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-appointment.json	2922	5	0	0	0	0	0	565	0	118	0	0	0	0	0	0	0	0	0	0	290	673	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-fi-base-condition.json	1637	5	0	0	0	0	0	139	0	100	0	0	0	0	0	0	0	1	0	0	282	826	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-fi-base-encounter.json	5722	9	0	0	0	0	0	200	0	197	0	0	0	0	0	0	0	0	0	0	530	1332	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-fi-base-episode-of-care.json	2420	4	0	0	0	0	0	90	0	77	0	0	0	0	0	0	0	0	0	0	237	531	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-healthcare-service.json	1878	4	0	0	0	0	0	124	0	115	0	0	0	0	0	0	0	1	0	0	343	906	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-fi-base-immunization.json	8931	15	0	0	0	0	0	346	0	498	0	0	1	0	0	0	0	1	0	0	1094	1682	0	0	0	11	1	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-individual.json	2219	4	0	0	0	0	0	611	0	243	0	0	0	0	0	0	0	0	0	0	726	1370	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-private.json	2157	4	1	0	0	0	0	253	0	253	0	0	0	0	0	0	0	1	0	0	687	1128	0	0	0	21	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-public.json	2163	5	0	0	0	0	0	250	0	254	0	0	0	0	0	0	0	1	0	0	663	1149	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian.json	5991	8	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	578	815	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-fi-base-location.json	1660	4	0	0	0	0	0	98	0	135	0	0	0	0	0	0	0	1	0	0	235	379	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-administration.json	5315	9	0	0	0	0	0	112	0	145	0	0	0	0	0	0	0	0	0	0	339	475	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-request.json	7906	11	0	0	0	0	0	160	0	164	0	0	0	0	0	0	0	1	0	0	482	561	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-fi-base-medication-statement.json	5143	14	0	0	0	0	0	118	1	143	0	0	0	0	0	0	0	0	0	0	423	643	0	1	0	7	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication.json	2352	5	0	0	0	0	0	72	0	78	0	0	0	0	0	0	0	1	0	0	233	402	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-observation.json	5388	7	0	0	0	0	0	195	0	148	0	0	0	0	0	0	0	0	0	0	412	666	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-fi-base-organization.json	1573	4	0	0	0	0	0	89	0	67	0	0	0	0	0	0	0	1	0	0	192	333	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient-medication-request.json	7629	11	1	0	0	0	0	259	0	371	0	0	0	0	0	0	0	1	0	0	615	1073	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-fi-base-patient-medication.json	2284	5	0	0	0	0	0	71	0	106	0	0	1	0	0	0	0	1	0	0	284	378	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient.json	6452	11	0	0	0	0	0	248	0	273	0	0	0	0	0	0	0	1	0	0	804	1176	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-fi-base-practitioner-role.json	2457	4	0	0	0	0	0	80	0	96	0	0	0	0	0	0	0	0	0	0	250	410	0	0	1	6	0	0
fsh-generated/resources/StructureDefinition-fi-base-practitioner.json	2983	7	0	0	0	0	0	136	0	199	0	0	0	0	0	0	0	1	0	0	391	518	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-fi-base-procedure.json	6322	9	0	0	0	0	0	118	0	166	0	0	0	0	0	0	0	1	0	0	442	542	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-fi-base-provenance.json	3032	5	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	255	364	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-reason-for-care.json	5206	9	0	0	0	0	0	125	0	134	0	0	0	0	0	0	0	1	0	0	343	517	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-fi-base-schedule.json	1756	3	0	0	0	0	0	57	0	47	0	0	0	0	0	0	0	0	0	0	132	248	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-slot.json	1185	3	0	0	0	0	0	46	0	47	0	0	0	0	0	0	0	0	0	0	128	258	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-kanta-document-metadata-profile.json	2245	4	0	0	0	0	0	86	0	77	0	0	0	0	0	0	0	1	0	0	215	364	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-kanta-document-other-metadata-profile.json	2286	5	1	0	0	0	0	114	0	131	0	0	0	0	0	0	0	0	0	0	310	512	0	1	0	4	0	1
fsh-generated/resources/StructureDefinition-municipality-code.json	2058	5	0	0	0	0	0	32	0	34	0	0	0	0	0	0	0	0	0	0	113	202	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-patient-profession.json	1600	4	0	0	0	0	0	30	0	35	0	0	0	0	0	0	0	0	0	0	104	210	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-vaccination-recorder.json	1721	5	0	0	0	0	0	15	0	17	0	0	0	0	0	0	0	0	0	0	64	137	0	0	0	1	0	0
fsh-generated/resources/ValueSet-fi-base-register-identifier.json	876	3	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	1	18	7770	0	0	0	1	0	0
fsh-generated/resources/ValueSet-fi-base-security-label-vs.json	654	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-kanta-provenance-agent-role.json	835	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	17	58	0	0	0	0	0	0
input/examples/Bloodglucose-max.json	4031	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	0	0	0	0	0	0
input/examples/InsulinDosage-example-optional.json	1989	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
input/examples/MedicationAdministration-InsulinDosage-mandatory.json	1413	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-max.json	5530	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	21	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-min.json	2031	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-max.json	2757	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-min.json	1330	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-max.json	2465	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-min.json	1868	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-max.json	2472	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-min.json	1342	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-max.json	3014	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-min.json	1893	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
input/examples/Observation-example-MET-max.json	4021	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	0	0	0	0	0	0
input/examples/Observation-example-MET-min.json	2801	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-max.json	2928	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-min.json	1464	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
input/examples/Observation-example-StepsTaken-max.json	2978	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0
input/examples/Observation-example-duplicate-7.json	1282	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
input/examples/VIRHE2_KELABASELISAYKSET-Provenance-custodian-public-healthcare.json	4664	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0
input/examples/bloodglucose-min.json	1448	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
input/examples/diabetes-data-bundle-kantaphr-r4-en.json	741391	1026	2	0	0	0	449	0	26	2	0	0	0	0	0	0	0	4	0	0	2252	744	0	0	0	0	0	3
input/examples/diabetes-data-bundle-kantaphr-sv.json	2272392	3374	6	0	0	0	1320	0	68	7	0	0	0	0	0	0	0	11	0	0	6933	2467	0	0	0	0	0	8
input/examples/diabetes-data-bundle.json	2661345	4381	6	0	0	0	1462	0	79	6	0	0	0	0	0	0	0	14	0	0	8175	2500	0	0	0	0	0	8
input/examples/example-patient-1.json	409	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
input/examples/example-patient-2.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0
input/examples/example-patient-3.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0
input/examples/example-patient-4.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
input/examples/example-patient-5.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0
input/examples/example-patient.json	431	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/hapi-patient.json	493	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
input/examples/kanta-phr-patient-1.json	265	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
