Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fi.base.json	53344	-	0	0	0	0	0	0	6	162	0	0	0	0	0	0	0	1	0	0	452	180	0	0	0	9	0	1
fsh-generated/resources/Appointment-appointment-general-practitioner.json	2340	9	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	26	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SecurityLabelCS.json	618	2	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	4006	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-1.json	1915	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-2.json	2602	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	0	0	0
fsh-generated/resources/Condition-id-for-diagnosis-3.json	2205	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-child-encounter-2.json	741	3	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-child-encounter.json	901	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-palvelutapahtuma.json	706	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-visit.json	686	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/Encounter-id-for-ward-encounter.json	882	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-id-for-episode-1.json	293	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/HealthcareService-healthcareService-example.json	1364	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/Immunization-ImmunizationVaccinationExample.json	2340	6	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	29	19	0	0	0	0	0	0
fsh-generated/resources/Location-LocationExample.json	559	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Location-id-for-bed-3.json	415	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-medication-statement-insulin.json	789	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1306.json	439	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1314.json	959	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	1
fsh-generated/resources/Organization-1.2.246.10.8286189.10.100012.json	844	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-of-municipality.json	1394	4	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-turvakielto.json	1120	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-licensed-physician.json	2615	6	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleGP.json	1474	5	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	0
fsh-generated/resources/Procedure-ColonBiopsy.json	900	3	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureColotomy.json	950	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-individual.json	1342	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-occupational-healthcare.json	1351	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-public-healthcare.json	1371	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	13	0	0	1	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example-2.json	2878	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example.json	2609	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	13	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-1.json	2079	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-2.json	1130	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	11	0	0	0	0	0	0
fsh-generated/resources/Schedule-ScheduleExample.json	982	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Slot-FreeSlot.json	1074	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
