Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fi.base.json	45801	-	0	0	0	0	0	0	5	131	0	0	0	0	0	0	0	1	0	0	329	108	0	0	0	9	0	1
input/examples/Observation-example-StepsTaken-max.json	2978	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0
input/examples/example-patient-2.json	409	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0
input/examples/medicationrequestesim9.json	7702	16	0	0	0	0	0	0	0	733	0	0	0	0	0	0	0	0	0	0	46	31	0	0	0	0	0	0
input/examples/medication-administration-insulin-basal-dose-kanta-stu3-sv.json	2218	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
input/examples/example-patient.json	431	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
input/examples/medicationesim2.json	1180	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	26	0	0	0	0	0	0
input/examples/InsulinDosage-example-optional.json	1989	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0
input/examples/medicationrequestesim5.json	8943	12	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	53	18	0	0	0	0	0	1
input/examples/Observation-example-CarbohydrateIntakeEstimated-min.json	1342	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
input/examples/organizationesim1.json	286	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/medicationrequestesim4.json	7696	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	53	17	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-max.json	2472	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
input/examples/organization-Toimintayksikko.json	840	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
input/examples/medicationrequestesim7A.json	7819	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	44	21	0	0	0	0	0	0
input/examples/medicationrequestesim8.json	7534	11	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	48	16	0	0	0	0	0	0
input/examples/example-patient-3.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0
input/examples/observation-example-StepsTaken-min.json	1362	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/medicationrequestesim3.json	7666	12	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	51	29	0	0	0	0	0	0
input/examples/kanta-phr-patient-2.json	265	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0
